,city,SurfaceFile,surface_file_name
1261,San Angelo,2,SurfaceWater_2018_30m_30_1.tif
257,San Antonio Oeste,2,SurfaceWater_2018_30m_30_1.tif
219,San Antonio de los Banos,2,SurfaceWater_2018_30m_30_1.tif
1639,San Antonio1,2,SurfaceWater_2018_30m_30_1.tif
1091,San Antonio2,2,SurfaceWater_2018_30m_30_1.tif
1390,San Bernardino,2,SurfaceWater_2018_30m_30_1.tif
589,San Bernardo,2,SurfaceWater_2018_30m_30_1.tif
207,San Carlos,2,SurfaceWater_2018_30m_30_1.tif
1465,San Carlos de Bariloche,2,SurfaceWater_2018_30m_30_1.tif
949,San Carlos del Zulia,2,SurfaceWater_2018_30m_30_1.tif
1574,San Cristobal,2,SurfaceWater_2018_30m_30_1.tif
491,San Cristobal de Las Casas,2,SurfaceWater_2018_30m_30_1.tif
1620,San Diego,2,SurfaceWater_2018_30m_30_1.tif
877,San Felipe1,2,SurfaceWater_2018_30m_30_1.tif
288,San Felipe2,2,SurfaceWater_2018_30m_30_1.tif
1142,San Fernando de Apure,2,SurfaceWater_2018_30m_30_1.tif
535,San Fernando1,2,SurfaceWater_2018_30m_30_1.tif
938,San Fernando2,2,SurfaceWater_2018_30m_30_1.tif
341,San Fernando3,2,SurfaceWater_2018_30m_30_1.tif
397,San Francisco de Macoris,2,SurfaceWater_2018_30m_30_1.tif
128,San Francisco1,1,SurfaceWater_2018_30m_30_0.tif
346,San Francisco2,2,SurfaceWater_2018_30m_30_1.tif
239,San Gabriel,2,SurfaceWater_2018_30m_30_1.tif
975,San Ignacio,2,SurfaceWater_2018_30m_30_1.tif
749,San Javier,2,SurfaceWater_2018_30m_30_1.tif
1737,San Jose de Mayo,3,SurfaceWater_2018_30m_30_2.tif
234,San Jose del Guaviare,2,SurfaceWater_2018_30m_30_1.tif
1600,San Jose1,2,SurfaceWater_2018_30m_30_1.tif
814,San Jose2,2,SurfaceWater_2018_30m_30_1.tif
110,San Jose3,1,SurfaceWater_2018_30m_30_0.tif
1693,San Juan Bautista,3,SurfaceWater_2018_30m_30_2.tif
465,San Juan del Rio,2,SurfaceWater_2018_30m_30_1.tif
142,San Juan del Sur,2,SurfaceWater_2018_30m_30_1.tif
1643,San Juan1,2,SurfaceWater_2018_30m_30_1.tif
1504,San Juan2,2,SurfaceWater_2018_30m_30_1.tif
776,San Justo,2,SurfaceWater_2018_30m_30_1.tif
1684,San Lorenzo1,3,SurfaceWater_2018_30m_30_2.tif
1930,San Lorenzo2,3,SurfaceWater_2018_30m_30_2.tif
74,San Luis Obispo,1,SurfaceWater_2018_30m_30_0.tif
1500,San Luis Potosi,2,SurfaceWater_2018_30m_30_1.tif
174,San Luis1,2,SurfaceWater_2018_30m_30_1.tif
469,San Luis2,2,SurfaceWater_2018_30m_30_1.tif
448,San Marcos,2,SurfaceWater_2018_30m_30_1.tif
3492,San Marino,4,SurfaceWater_2018_30m_30_3.tif
431,San Martin1,2,SurfaceWater_2018_30m_30_1.tif
754,San Martin2,2,SurfaceWater_2018_30m_30_1.tif
25,San Mateo,1,SurfaceWater_2018_30m_30_0.tif
478,San Miguel,2,SurfaceWater_2018_30m_30_1.tif
1499,San Miguel de Tucuman,2,SurfaceWater_2018_30m_30_1.tif
477,San Nicolas,2,SurfaceWater_2018_30m_30_1.tif
5564,San Pablo,6,SurfaceWater_2018_30m_30_5.tif
1275,San Pedro Sula,2,SurfaceWater_2018_30m_30_1.tif
1081,San Pedro de Macoris,2,SurfaceWater_2018_30m_30_1.tif
902,San Pedro de las Colonias,2,SurfaceWater_2018_30m_30_1.tif
970,San Pedro1,2,SurfaceWater_2018_30m_30_1.tif
1688,San Pedro2,3,SurfaceWater_2018_30m_30_2.tif
1067,San Rafael1,2,SurfaceWater_2018_30m_30_1.tif
639,San Rafael2,2,SurfaceWater_2018_30m_30_1.tif
737,San Ramon,2,SurfaceWater_2018_30m_30_1.tif
309,San Ramon de la Nueva Oran,2,SurfaceWater_2018_30m_30_1.tif
1612,San Salvador,2,SurfaceWater_2018_30m_30_1.tif
481,San Salvador de Jujuy,2,SurfaceWater_2018_30m_30_1.tif
2272,San Sebasti��n,3,SurfaceWater_2018_30m_30_2.tif
1806,San-Pedro,3,SurfaceWater_2018_30m_30_2.tif
4255,Sanaa,4,SurfaceWater_2018_30m_30_3.tif
2670,Sanandaj,4,SurfaceWater_2018_30m_30_3.tif
957,Sancti Spiritus,2,SurfaceWater_2018_30m_30_1.tif
6,Sand Point,1,SurfaceWater_2018_30m_30_0.tif
4883,Sandakan,5,SurfaceWater_2018_30m_30_4.tif
3482,Sandnes,4,SurfaceWater_2018_30m_30_3.tif
587,Sanford,2,SurfaceWater_2018_30m_30_1.tif
4531,Sangli,5,SurfaceWater_2018_30m_30_4.tif
550,Sangolqui,2,SurfaceWater_2018_30m_30_1.tif
2724,Sanliurfa,4,SurfaceWater_2018_30m_30_3.tif
4350,Sanming,5,SurfaceWater_2018_30m_30_4.tif
1192,Santa Ana,2,SurfaceWater_2018_30m_30_1.tif
693,Santa Barbara1,2,SurfaceWater_2018_30m_30_1.tif
1487,Santa Barbara2,2,SurfaceWater_2018_30m_30_1.tif
178,Santa Barbara3,2,SurfaceWater_2018_30m_30_1.tif
1155,Santa Clara,2,SurfaceWater_2018_30m_30_1.tif
1664,Santa Cruz Cabralia,3,SurfaceWater_2018_30m_30_2.tif
2245,Santa Cruz de Tenerife,3,SurfaceWater_2018_30m_30_2.tif
1853,Santa Cruz do Sul,3,SurfaceWater_2018_30m_30_2.tif
1537,Santa Cruz1,2,SurfaceWater_2018_30m_30_1.tif
1675,Santa Cruz2,3,SurfaceWater_2018_30m_30_2.tif
1565,Santa Fe1,2,SurfaceWater_2018_30m_30_1.tif
1476,Santa Fe2,2,SurfaceWater_2018_30m_30_1.tif
1822,Santa Ines,3,SurfaceWater_2018_30m_30_2.tif
1700,Santa Lucia,3,SurfaceWater_2018_30m_30_2.tif
1960,Santa Maria da Vitoria,3,SurfaceWater_2018_30m_30_2.tif
88,Santa Maria1,1,SurfaceWater_2018_30m_30_0.tif
1884,Santa Maria2,3,SurfaceWater_2018_30m_30_2.tif
1100,Santa Marta,2,SurfaceWater_2018_30m_30_1.tif
663,Santa Rita,2,SurfaceWater_2018_30m_30_1.tif
276,Santa Rosa de Copan,2,SurfaceWater_2018_30m_30_1.tif
96,Santa Rosa1,1,SurfaceWater_2018_30m_30_0.tif
1456,Santa Rosa2,2,SurfaceWater_2018_30m_30_1.tif
2177,Santa Rosa3,3,SurfaceWater_2018_30m_30_2.tif
758,Santa Rosalia,2,SurfaceWater_2018_30m_30_1.tif
1721,Santa Vitoria do Palmar,3,SurfaceWater_2018_30m_30_2.tif
1819,Santana do Livramento,3,SurfaceWater_2018_30m_30_2.tif
2265,Santander,3,SurfaceWater_2018_30m_30_2.tif
2363,Santarem,3,SurfaceWater_2018_30m_30_2.tif
278,Santiago Ixcuintla,2,SurfaceWater_2018_30m_30_1.tif
759,Santiago Tuxtla,2,SurfaceWater_2018_30m_30_1.tif
2147,Santiago de Compostela,3,SurfaceWater_2018_30m_30_2.tif
1473,Santiago de Cuba,2,SurfaceWater_2018_30m_30_1.tif
1250,Santiago del Estero,2,SurfaceWater_2018_30m_30_1.tif
936,Santiago1,2,SurfaceWater_2018_30m_30_1.tif
1497,Santiago2,2,SurfaceWater_2018_30m_30_1.tif
1623,Santiago3,2,SurfaceWater_2018_30m_30_1.tif
1936,Santo Andre,3,SurfaceWater_2018_30m_30_2.tif
1617,Santo Domingo,2,SurfaceWater_2018_30m_30_1.tif
192,Santo Tomas,2,SurfaceWater_2018_30m_30_1.tif
1803,Santo angelo,3,SurfaceWater_2018_30m_30_2.tif
2298,Santos,3,SurfaceWater_2018_30m_30_2.tif
5273,Sanya,5,SurfaceWater_2018_30m_30_4.tif
2139,Sao Borja,3,SurfaceWater_2018_30m_30_2.tif
1885,Sao Carlos,3,SurfaceWater_2018_30m_30_2.tif
2041,Sao Francisco do Sul,3,SurfaceWater_2018_30m_30_2.tif
1773,Sao Gabriel,3,SurfaceWater_2018_30m_30_2.tif
1825,Sao Joao da Boa Vista,3,SurfaceWater_2018_30m_30_2.tif
1829,Sao Joao del Rei,3,SurfaceWater_2018_30m_30_2.tif
1718,Sao Jose de Ribamar,3,SurfaceWater_2018_30m_30_2.tif
1898,Sao Jose do Rio Preto,3,SurfaceWater_2018_30m_30_2.tif
1918,Sao Jose dos Campos,3,SurfaceWater_2018_30m_30_2.tif
1922,Sao Jose dos Pinhais,3,SurfaceWater_2018_30m_30_2.tif
1709,Sao Lourenco do Sul,3,SurfaceWater_2018_30m_30_2.tif
2316,Sao Luis,3,SurfaceWater_2018_30m_30_2.tif
1758,Sao Luiz Gonzaga,3,SurfaceWater_2018_30m_30_2.tif
2145,Sao Mateus,3,SurfaceWater_2018_30m_30_2.tif
2405,Sao Paolo,3,SurfaceWater_2018_30m_30_2.tif
4202,Sao Tome,4,SurfaceWater_2018_30m_30_3.tif
3958,Sapele,4,SurfaceWater_2018_30m_30_3.tif
6029,Sapporo,6,SurfaceWater_2018_30m_30_5.tif
4800,Saraburi,5,SurfaceWater_2018_30m_30_4.tif
4234,Sarajevo,4,SurfaceWater_2018_30m_30_3.tif
3790,Saransk,4,SurfaceWater_2018_30m_30_3.tif
3508,Sarapul,4,SurfaceWater_2018_30m_30_3.tif
1389,Sarasota,2,SurfaceWater_2018_30m_30_1.tif
495,Saratoga Springs,2,SurfaceWater_2018_30m_30_1.tif
4143,Saratov,4,SurfaceWater_2018_30m_30_3.tif
5173,Sargodha,5,SurfaceWater_2018_30m_30_4.tif
3218,Sarh,4,SurfaceWater_2018_30m_30_3.tif
3777,Sari,4,SurfaceWater_2018_30m_30_3.tif
768,Sarmiento,2,SurfaceWater_2018_30m_30_1.tif
564,Sarnia,2,SurfaceWater_2018_30m_30_1.tif
4758,Sarqan,5,SurfaceWater_2018_30m_30_4.tif
4610,Saryshaghan,5,SurfaceWater_2018_30m_30_4.tif
5821,Saseba,6,SurfaceWater_2018_30m_30_5.tif
1579,Saskatoon,2,SurfaceWater_2018_30m_30_1.tif
3207,Sasovo,4,SurfaceWater_2018_30m_30_3.tif
2036,Sassandra,3,SurfaceWater_2018_30m_30_2.tif
2675,Sassari,4,SurfaceWater_2018_30m_30_3.tif
1944,Satadougou,3,SurfaceWater_2018_30m_30_2.tif
1963,Saudarkrokur,3,SurfaceWater_2018_30m_30_2.tif
1472,Sault Ste. Marie,2,SurfaceWater_2018_30m_30_1.tif
3233,Saurimo,4,SurfaceWater_2018_30m_30_3.tif
1496,Savannah,2,SurfaceWater_2018_30m_30_1.tif
4821,Savannakhet,5,SurfaceWater_2018_30m_30_4.tif
3297,Saveh,4,SurfaceWater_2018_30m_30_3.tif
5681,Savetskaya Gavan,6,SurfaceWater_2018_30m_30_5.tif
2608,Savonlinna,4,SurfaceWater_2018_30m_30_3.tif
4446,Sawahlunto,5,SurfaceWater_2018_30m_30_4.tif
4673,Sayanogorsk,5,SurfaceWater_2018_30m_30_4.tif
3276,Saywun,4,SurfaceWater_2018_30m_30_3.tif
2175,Scarborough,3,SurfaceWater_2018_30m_30_2.tif
132,Schefferville,2,SurfaceWater_2018_30m_30_1.tif
1315,Schenectady,2,SurfaceWater_2018_30m_30_1.tif
1033,Scottsbluff,2,SurfaceWater_2018_30m_30_1.tif
5475,Scottsdale1,6,SurfaceWater_2018_30m_30_5.tif
1024,Scottsdale2,2,SurfaceWater_2018_30m_30_1.tif
1312,Scranton,2,SurfaceWater_2018_30m_30_1.tif
127,Seattle,1,SurfaceWater_2018_30m_30_0.tif
708,Sechura,2,SurfaceWater_2018_30m_30_1.tif
1728,Sefra,3,SurfaceWater_2018_30m_30_2.tif
3136,Segezha,4,SurfaceWater_2018_30m_30_3.tif
2313,Segou,3,SurfaceWater_2018_30m_30_2.tif
2028,Seguela,3,SurfaceWater_2018_30m_30_2.tif
1879,Sekondi,3,SurfaceWater_2018_30m_30_2.tif
8,Selawik,1,SurfaceWater_2018_30m_30_0.tif
1690,Selfoss,3,SurfaceWater_2018_30m_30_2.tif
1945,Selibaby,3,SurfaceWater_2018_30m_30_2.tif
246,Selkirk,2,SurfaceWater_2018_30m_30_1.tif
982,Selma,2,SurfaceWater_2018_30m_30_1.tif
5432,Semarang,5,SurfaceWater_2018_30m_30_4.tif
3105,Sembe,4,SurfaceWater_2018_30m_30_3.tif
5287,Semey,5,SurfaceWater_2018_30m_30_4.tif
3467,Semnan,4,SurfaceWater_2018_30m_30_3.tif
914,Sena Madureira,2,SurfaceWater_2018_30m_30_1.tif
5986,Sendai,6,SurfaceWater_2018_30m_30_5.tif
2006,Senhor do Bonfim,3,SurfaceWater_2018_30m_30_2.tif
2509,Sennar,4,SurfaceWater_2018_30m_30_3.tif
304,Sensuntepeque,2,SurfaceWater_2018_30m_30_1.tif
6041,Seoul,6,SurfaceWater_2018_30m_30_5.tif
5135,Serang,5,SurfaceWater_2018_30m_30_4.tif
3361,Serdobsk,4,SurfaceWater_2018_30m_30_3.tif
4479,Seremban,5,SurfaceWater_2018_30m_30_4.tif
3257,Seres,4,SurfaceWater_2018_30m_30_3.tif
2699,Sergiyev Posad,4,SurfaceWater_2018_30m_30_3.tif
4863,Serov,5,SurfaceWater_2018_30m_30_4.tif
4067,Serowe,4,SurfaceWater_2018_30m_30_3.tif
3628,Serpukhov,4,SurfaceWater_2018_30m_30_3.tif
2193,Serrinha,3,SurfaceWater_2018_30m_30_2.tif
2916,Sesheke,4,SurfaceWater_2018_30m_30_3.tif
1873,Sete Lagoas,3,SurfaceWater_2018_30m_30_2.tif
2759,Setif,4,SurfaceWater_2018_30m_30_3.tif
2158,Settat,3,SurfaceWater_2018_30m_30_2.tif
1870,Setubal,3,SurfaceWater_2018_30m_30_2.tif
4236,Sevastapol,4,SurfaceWater_2018_30m_30_3.tif
4364,Severnyy,5,SurfaceWater_2018_30m_30_4.tif
3591,Severodvinsk,4,SurfaceWater_2018_30m_30_3.tif
2535,Severomorsk,4,SurfaceWater_2018_30m_30_3.tif
4408,Severouralsk,5,SurfaceWater_2018_30m_30_4.tif
2590,Severouralsk,4,SurfaceWater_2018_30m_30_3.tif
2385,Seville,3,SurfaceWater_2018_30m_30_2.tif
5671,Seymour,6,SurfaceWater_2018_30m_30_5.tif
3917,Sfax,4,SurfaceWater_2018_30m_30_3.tif
5266,Shache,5,SurfaceWater_2018_30m_30_4.tif
4801,Shadrinsk,5,SurfaceWater_2018_30m_30_4.tif
5208,Shahjahanpur,5,SurfaceWater_2018_30m_30_4.tif
5033,Shahrisabz,5,SurfaceWater_2018_30m_30_4.tif
2520,Shahrud,4,SurfaceWater_2018_30m_30_3.tif
3845,Shakhty,4,SurfaceWater_2018_30m_30_3.tif
3151,Shalqar,4,SurfaceWater_2018_30m_30_3.tif
656,Shamattawa,2,SurfaceWater_2018_30m_30_1.tif
3071,Shamva,4,SurfaceWater_2018_30m_30_3.tif
4378,Shangdu,5,SurfaceWater_2018_30m_30_4.tif
5468,Shanghai,5,SurfaceWater_2018_30m_30_4.tif
6045,Shanghai,6,SurfaceWater_2018_30m_30_5.tif
5234,Shangqiu,5,SurfaceWater_2018_30m_30_4.tif
5058,Shangrao,5,SurfaceWater_2018_30m_30_4.tif
5780,Shangzhi,6,SurfaceWater_2018_30m_30_5.tif
1705,Shannon,3,SurfaceWater_2018_30m_30_2.tif
5453,Shantou,5,SurfaceWater_2018_30m_30_4.tif
5214,Shanxian,5,SurfaceWater_2018_30m_30_4.tif
5310,Shaoguan,5,SurfaceWater_2018_30m_30_4.tif
4611,Shaowu,5,SurfaceWater_2018_30m_30_4.tif
5913,Shaoxing,6,SurfaceWater_2018_30m_30_5.tif
4849,Shaoyang,5,SurfaceWater_2018_30m_30_4.tif
4652,Shar,5,SurfaceWater_2018_30m_30_4.tif
4348,Sharbaqty,5,SurfaceWater_2018_30m_30_4.tif
2837,Sharjah,4,SurfaceWater_2018_30m_30_3.tif
3388,Sharya,4,SurfaceWater_2018_30m_30_3.tif
2858,Shashemene,4,SurfaceWater_2018_30m_30_3.tif
4524,Shashi,5,SurfaceWater_2018_30m_30_4.tif
1127,Shawinigan,2,SurfaceWater_2018_30m_30_1.tif
1043,Shawnee,2,SurfaceWater_2018_30m_30_1.tif
2604,Shchekino,4,SurfaceWater_2018_30m_30_3.tif
2554,Shebekino,4,SurfaceWater_2018_30m_30_3.tif
4444,Sheberghan,5,SurfaceWater_2018_30m_30_4.tif
443,Sheboygan,2,SurfaceWater_2018_30m_30_1.tif
1932,Sheffield,3,SurfaceWater_2018_30m_30_2.tif
4585,Sheikhu Pura,5,SurfaceWater_2018_30m_30_4.tif
760,Shelburne,2,SurfaceWater_2018_30m_30_1.tif
4376,Shemonaikha,5,SurfaceWater_2018_30m_30_4.tif
3562,Shendi,4,SurfaceWater_2018_30m_30_3.tif
6034,Shenyeng,6,SurfaceWater_2018_30m_30_5.tif
4561,Shenzhen,5,SurfaceWater_2018_30m_30_4.tif
5536,Shepparton,6,SurfaceWater_2018_30m_30_5.tif
543,Sherbrooke,2,SurfaceWater_2018_30m_30_1.tif
4352,Sherlovaya Gora,5,SurfaceWater_2018_30m_30_4.tif
1143,Sherman,2,SurfaceWater_2018_30m_30_1.tif
4747,Shieli,5,SurfaceWater_2018_30m_30_4.tif
4502,Shihezi,5,SurfaceWater_2018_30m_30_4.tif
5355,Shijianzhuang,5,SurfaceWater_2018_30m_30_4.tif
4383,Shilka,5,SurfaceWater_2018_30m_30_4.tif
5006,Shillong,5,SurfaceWater_2018_30m_30_4.tif
5751,Shimanovsk,6,SurfaceWater_2018_30m_30_5.tif
5015,Shimoga,5,SurfaceWater_2018_30m_30_4.tif
5578,Shimonoseki,6,SurfaceWater_2018_30m_30_5.tif
2786,Shinyanga,4,SurfaceWater_2018_30m_30_3.tif
4612,Shira,5,SurfaceWater_2018_30m_30_4.tif
4268,Shiraz,4,SurfaceWater_2018_30m_30_3.tif
35,Shishmaref,1,SurfaceWater_2018_30m_30_0.tif
4988,Shishou,5,SurfaceWater_2018_30m_30_4.tif
4483,Shiyan,5,SurfaceWater_2018_30m_30_4.tif
5254,Shizuishan,5,SurfaceWater_2018_30m_30_4.tif
5878,Shizuoka,6,SurfaceWater_2018_30m_30_5.tif
3272,Shkoder,4,SurfaceWater_2018_30m_30_3.tif
4476,Sholapur,5,SurfaceWater_2018_30m_30_4.tif
4648,Shonzhy,5,SurfaceWater_2018_30m_30_4.tif
3490,Shostka,4,SurfaceWater_2018_30m_30_3.tif
4970,Shouzhou,5,SurfaceWater_2018_30m_30_4.tif
1507,Shreveport,2,SurfaceWater_2018_30m_30_1.tif
4820,Shu,5,SurfaceWater_2018_30m_30_4.tif
5833,Shuangcheng,6,SurfaceWater_2018_30m_30_5.tif
5801,Shulan,6,SurfaceWater_2018_30m_30_5.tif
2579,Shumen,4,SurfaceWater_2018_30m_30_3.tif
3254,Shumerlya,4,SurfaceWater_2018_30m_30_3.tif
2620,Shuya,4,SurfaceWater_2018_30m_30_3.tif
5171,Shuyang,5,SurfaceWater_2018_30m_30_4.tif
4423,Shwebo,5,SurfaceWater_2018_30m_30_4.tif
5298,Shymkent,5,SurfaceWater_2018_30m_30_4.tif
4362,Si Racha,5,SurfaceWater_2018_30m_30_4.tif
4578,Sialkote,5,SurfaceWater_2018_30m_30_4.tif
2696,Siauliai,4,SurfaceWater_2018_30m_30_3.tif
3328,Sibay,4,SurfaceWater_2018_30m_30_3.tif
3002,Sibiti,4,SurfaceWater_2018_30m_30_3.tif
2668,Sibiu,4,SurfaceWater_2018_30m_30_3.tif
4962,Sibolga,5,SurfaceWater_2018_30m_30_4.tif
4452,Sibu,5,SurfaceWater_2018_30m_30_4.tif
3121,Sibut,4,SurfaceWater_2018_30m_30_3.tif
154,Sica Sica,2,SurfaceWater_2018_30m_30_1.tif
822,Sicuani,2,SurfaceWater_2018_30m_30_1.tif
1824,Sidi bel Abbes,3,SurfaceWater_2018_30m_30_2.tif
791,Sidney,2,SurfaceWater_2018_30m_30_1.tif
3530,Siedlce,4,SurfaceWater_2018_30m_30_3.tif
5265,Siem Reap,5,SurfaceWater_2018_30m_30_4.tif
3378,Siena,4,SurfaceWater_2018_30m_30_3.tif
2047,Siguiri,3,SurfaceWater_2018_30m_30_2.tif
5076,Sikar,5,SurfaceWater_2018_30m_30_4.tif
2107,Sikasso,3,SurfaceWater_2018_30m_30_2.tif
2973,Sikonge,4,SurfaceWater_2018_30m_30_3.tif
5128,Silchar,5,SurfaceWater_2018_30m_30_4.tif
5217,Siliguri,5,SurfaceWater_2018_30m_30_4.tif
4830,Simao,5,SurfaceWater_2018_30m_30_4.tif
3848,Simferopol,4,SurfaceWater_2018_30m_30_3.tif
1121,Sincelejo,2,SurfaceWater_2018_30m_30_1.tif
5461,Singapore,5,SurfaceWater_2018_30m_30_4.tif
4942,Singaraja,5,SurfaceWater_2018_30m_30_4.tif
3241,Singida,4,SurfaceWater_2018_30m_30_3.tif
4767,Singkawang,5,SurfaceWater_2018_30m_30_4.tif
5485,Singleton,6,SurfaceWater_2018_30m_30_5.tif
1670,Sinnamary,3,SurfaceWater_2018_30m_30_2.tif
2102,Sinop,3,SurfaceWater_2018_30m_30_2.tif
5944,Sinuiju,6,SurfaceWater_2018_30m_30_5.tif
1237,Sioux City,2,SurfaceWater_2018_30m_30_1.tif
1486,Sioux Falls,2,SurfaceWater_2018_30m_30_1.tif
5979,Siping,6,SurfaceWater_2018_30m_30_5.tif
3675,Siracusa,4,SurfaceWater_2018_30m_30_3.tif
5063,Sirsa,5,SurfaceWater_2018_30m_30_4.tif
4789,Sisaket,5,SurfaceWater_2018_30m_30_4.tif
4742,Sisophon,5,SurfaceWater_2018_30m_30_4.tif
4601,Sitapur,5,SurfaceWater_2018_30m_30_4.tif
3008,Sitia,4,SurfaceWater_2018_30m_30_3.tif
102,Sitka,1,SurfaceWater_2018_30m_30_0.tif
5260,Sittwe,5,SurfaceWater_2018_30m_30_4.tif
3551,Sivas,4,SurfaceWater_2018_30m_30_3.tif
3204,Siwa,4,SurfaceWater_2018_30m_30_3.tif
650,Sixaola,2,SurfaceWater_2018_30m_30_1.tif
45,Skagway,1,SurfaceWater_2018_30m_30_0.tif
3531,Skelleftea,4,SurfaceWater_2018_30m_30_3.tif
2755,Skien,4,SurfaceWater_2018_30m_30_3.tif
3819,Skikda,4,SurfaceWater_2018_30m_30_3.tif
4243,Skopje,4,SurfaceWater_2018_30m_30_3.tif
5704,Skovorodino,6,SurfaceWater_2018_30m_30_5.tif
2483,Slantsy,4,SurfaceWater_2018_30m_30_3.tif
4737,Slavgorod,5,SurfaceWater_2018_30m_30_4.tif
2728,Slavonski Brod,4,SurfaceWater_2018_30m_30_3.tif
534,Slidell,2,SurfaceWater_2018_30m_30_1.tif
2063,Sligo,3,SurfaceWater_2018_30m_30_2.tif
2584,Sliven,4,SurfaceWater_2018_30m_30_3.tif
3283,Slobodskoy,4,SurfaceWater_2018_30m_30_3.tif
2662,Slupsk,4,SurfaceWater_2018_30m_30_3.tif
4712,Slyudyanka,5,SurfaceWater_2018_30m_30_4.tif
2042,Smara,3,SurfaceWater_2018_30m_30_2.tif
58,Smithers,1,SurfaceWater_2018_30m_30_0.tif
5666,Smithton,6,SurfaceWater_2018_30m_30_5.tif
4101,Smolensk,4,SurfaceWater_2018_30m_30_3.tif
1756,Sobral,3,SurfaceWater_2018_30m_30_2.tif
4526,Soc Trang,5,SurfaceWater_2018_30m_30_4.tif
4059,Sochi,4,SurfaceWater_2018_30m_30_3.tif
844,Socorro1,2,SurfaceWater_2018_30m_30_1.tif
733,Socorro2,2,SurfaceWater_2018_30m_30_1.tif
3134,Sodankyla,4,SurfaceWater_2018_30m_30_3.tif
4009,Sodo,4,SurfaceWater_2018_30m_30_3.tif
4275,Sofia,4,SurfaceWater_2018_30m_30_3.tif
351,Sogamoso,2,SurfaceWater_2018_30m_30_1.tif
3990,Sohag,4,SurfaceWater_2018_30m_30_3.tif
5651,Sohano,6,SurfaceWater_2018_30m_30_5.tif
5769,Sokcho,6,SurfaceWater_2018_30m_30_5.tif
3676,Soke,4,SurfaceWater_2018_30m_30_3.tif
3377,Sokode,4,SurfaceWater_2018_30m_30_3.tif
3407,Sokol,4,SurfaceWater_2018_30m_30_3.tif
1961,Sokolo,3,SurfaceWater_2018_30m_30_2.tif
4288,Sokoto,4,SurfaceWater_2018_30m_30_3.tif
3326,Sol-lletsk,4,SurfaceWater_2018_30m_30_3.tif
556,Soledad,2,SurfaceWater_2018_30m_30_1.tif
2725,Solikamsk,4,SurfaceWater_2018_30m_30_3.tif
3226,Solnechnogorsk,4,SurfaceWater_2018_30m_30_3.tif
3208,Solwezi,4,SurfaceWater_2018_30m_30_3.tif
4529,Son Tay,5,SurfaceWater_2018_30m_30_4.tif
5723,Sonbong,6,SurfaceWater_2018_30m_30_5.tif
3340,Songea,4,SurfaceWater_2018_30m_30_3.tif
4804,Songkhla,5,SurfaceWater_2018_30m_30_4.tif
3072,Songo,4,SurfaceWater_2018_30m_30_3.tif
4559,Sonipat,5,SurfaceWater_2018_30m_30_4.tif
200,Sonson,2,SurfaceWater_2018_30m_30_1.tif
517,Sonsonate,2,SurfaceWater_2018_30m_30_1.tif
4510,Sopur,5,SurfaceWater_2018_30m_30_4.tif
2346,Sorocaba,3,SurfaceWater_2018_30m_30_2.tif
5703,Sorong,6,SurfaceWater_2018_30m_30_5.tif
2945,Soroti,4,SurfaceWater_2018_30m_30_3.tif
3087,Sosnogorsk,4,SurfaceWater_2018_30m_30_3.tif
2781,Sotik,4,SurfaceWater_2018_30m_30_3.tif
1856,Soubre,3,SurfaceWater_2018_30m_30_2.tif
2639,Souk Ahras,4,SurfaceWater_2018_30m_30_3.tif
4105,Sousse,4,SurfaceWater_2018_30m_30_3.tif
581,South Bend,2,SurfaceWater_2018_30m_30_1.tif
1905,Southampton,3,SurfaceWater_2018_30m_30_2.tif
552,Southaven,2,SurfaceWater_2018_30m_30_1.tif
2846,Southend,4,SurfaceWater_2018_30m_30_3.tif
4349,Southern Cross,5,SurfaceWater_2018_30m_30_4.tif
3214,Sovetsk1,4,SurfaceWater_2018_30m_30_3.tif
3035,Sovetsk2,4,SurfaceWater_2018_30m_30_3.tif
2481,Soyo,4,SurfaceWater_2018_30m_30_3.tif
540,Spanish Town,2,SurfaceWater_2018_30m_30_1.tif
570,Spartanburg,2,SurfaceWater_2018_30m_30_1.tif
3073,Sparti,4,SurfaceWater_2018_30m_30_3.tif
5803,Spassk Dalniy,6,SurfaceWater_2018_30m_30_5.tif
305,Spencer,2,SurfaceWater_2018_30m_30_1.tif
3796,Split,4,SurfaceWater_2018_30m_30_3.tif
1508,Spokane,2,SurfaceWater_2018_30m_30_1.tif
566,Spring Hill,2,SurfaceWater_2018_30m_30_1.tif
4013,Springbok,4,SurfaceWater_2018_30m_30_3.tif
1349,Springfield1,2,SurfaceWater_2018_30m_30_1.tif
1300,Springfield2,2,SurfaceWater_2018_30m_30_1.tif
510,Springfield3,2,SurfaceWater_2018_30m_30_1.tif
596,Springfield4,2,SurfaceWater_2018_30m_30_1.tif
18,Springfield5,1,SurfaceWater_2018_30m_30_0.tif
2805,Springs,4,SurfaceWater_2018_30m_30_3.tif
5348,Srinagar,5,SurfaceWater_2018_30m_30_4.tif
1938,St. Anthony,3,SurfaceWater_2018_30m_30_2.tif
1282,St. Augustine,2,SurfaceWater_2018_30m_30_1.tif
1408,St. Charles1,2,SurfaceWater_2018_30m_30_1.tif
484,St. Charles2,2,SurfaceWater_2018_30m_30_1.tif
1266,St. Cloud,2,SurfaceWater_2018_30m_30_1.tif
1249,St. George,2,SurfaceWater_2018_30m_30_1.tif
