City,longitude,latitude,coordinates,Unnamed: 0,mean_ndvi,mean_surface_water,mean_uhi_DayNight,mean_uhi_daytime,mean_uhi_Nighttime,Continent,Class,Skewness,Dip_Statistic,Mean_Height
Kota Kinabalu,116.09543688075226,5.942658396076776,"[116.09543688075226, 5.942658396076776]",320.0,6330.82410110529,2.56033820138355,2.10717109563193,1.62877599249259,0.478395103139349,ASIA,Pyramid,1.734182491,0.881534611,1.313428925
Chirala,80.41382656864556,15.890017498286278,"[80.41382656864556, 15.890017498286278]",529.0,4169.93026335305,1.91409817351598,0.980497109350097,0.581951763673468,0.398545345676629,ASIA,Pyramid,3.590014669,0.846625801,0.253453386
Damanh��r,30.399470327216708,31.068636243386923,"[30.399470327216708, 31.068636243386923]",,,,,,,,,,,
Hetauda,84.99017805709038,27.424067587362423,"[84.99017805709038, 27.424067587362426]",253.0,6030.49387568953,1.37065637065637,,,,ASIA,Pyramid,5.763427478,0.008821413,0.17030414
Elkhart,-85.94911695586367,41.6635668237726,"[-85.94911695586367, 41.6635668237726]",364.0,4812.76435669379,2.27921092564492,1.20567559203855,0.728090841891464,0.477584750147082,NORTH AMERICA,Pyramid,1.935484801,0.97970801,1.06049699
Oyo,3.998797807926248,7.889481581623442,"[3.998797807926248, 7.889481581623442]",356.0,4561.50615686018,1.75862068965517,3.21484916355159,2.21617072106726,0.998678442484331,AFRICA,Hourglass,2.079697586,0.0,0.65127193
Kryvyy Rih,33.39797941287271,47.91602992915396,"[33.39797941287271, 47.91602992915396]",357.0,3005.76676650326,2.26431718061674,1.4960740524726,0.480097733601779,1.01597631887082,EUROPE,Hourglass,2.411575995,0.0,1.424621608
Appleton,-88.40679424038612,44.25008676188343,"[-88.40679424038612, 44.25008676188343]",252.0,3353.57151904044,2.74047487575925,0.978224244765282,0.868882089103547,0.109342155661734,NORTH AMERICA,Hourglass,1.823101728,4.62e-05,1.588201016
Tema,-0.0534547228057486,5.67276862128868,"[-0.053454722805748686, 5.67276862128868]",465.0,2715.32022068787,2.80739599383667,4.10869706922287,2.73499733546754,1.37369973375533,AFRICA,Hourglass,0.152121468,0.0,2.572491746
Lancaster3,-76.32770563861638,40.05130224139226,"[-76.32770563861638, 40.05130224139226]",469.0,5450.619287494,1.87076923076923,1.10647144035181,0.906995092514786,0.199476347837019,NORTH AMERICA,Pyramid,2.426092047,0.920684358,0.937668411
Kaesong,126.50286662783849,37.93433758633698,"[126.50286662783847, 37.93433758633698]",4.0,4374.72567441631,2.29109589041096,,,,ASIA,Pyramid,6.760961398,0.796819385,0.122474439
Bournemouth,-1.8674801249617727,50.76116190261006,"[-1.8674801249617734, 50.76116190261006]",163.0,5996.28500398991,2.89450788471996,1.1061909356057,0.583303395189205,0.522887540416492,EUROPE,Hourglass,1.121477356,0.0,1.324374991
Melun,2.620187562174687,48.60778957370472,"[2.620187562174687, 48.607789573704714]",345.0,5447.98102155346,2.33522727272727,1.40603177369078,0.909580363881051,0.496451409809726,EUROPE,Pyramid,1.957620085,0.487369851,1.055025218
Poughkeepsie,-73.88948426584425,41.62596049380729,"[-73.88948426584425, 41.62596049380729]",47.0,5876.52474162976,2.42795698924731,0.458470801413026,0.18157950019622,0.276891301216805,NORTH AMERICA,Pyramid,3.60815316,0.524723759,0.464232032
Qurghonteppa,68.80471455605306,37.81294896654917,"[68.80471455605306, 37.81294896654917]",193.0,0.0,1.69169960474308,2.25679605310073,2.06285544041367,0.193940612687064,ASIA,Pyramid,1.820256096,0.144487552,0.766710297
London1,-81.24843839746347,42.98507561543474,"[-81.24843839746347, 42.98507561543474]",27.0,3876.21547304345,1.9153605015674,2.00284608406299,1.19098042562736,0.811865658435625,NORTH AMERICA,Hourglass,1.952671548,0.0,1.639798586
Cabimas,-71.35447731988795,10.273729284715325,"[-71.35447731988795, 10.273729284715325]",289.0,5740.1714702504,2.94939759036145,2.4666461681526,1.8578214940078,0.608824674144797,SOUTH AMERICA,Hourglass,0.99460333,0.0,1.22546771
Leicester,-1.1371111606235935,52.64283116296778,"[-1.1371111606235937, 52.64283116296778]",520.0,5545.42657695285,2.11111111111111,3.70563472156674,2.61384419490345,1.09179052666329,EUROPE,Hourglass,1.469159179,6.28e-06,1.417746443
Olongapo,120.18650028148652,14.929470765746096,"[120.18650028148653, 14.929470765746096]",260.0,5453.10850239256,2.51979434447301,2.02389597252093,1.97587826274909,0.0480177097718466,ASIA,Pyramid,3.716563422,0.004439735,0.345822451
Strasbourg,7.753796205992076,48.57611480830692,"[7.753796205992076, 48.57611480830692]",286.0,4951.31293653884,2.70841683366733,2.3638936019421,1.32035471070365,1.04353889123846,EUROPE,Pyramid,2.004394754,0.648033184,1.726419675
Heidelberg,8.659665423105457,49.40693436288778,"[8.659665423105457, 49.40693436288778]",240.0,5477.23658503397,2.4726368159204,2.69974158318331,1.74544766702064,0.954293916162665,EUROPE,Pyramid,1.794744176,0.072355218,1.133847639
Sunchon,126.06027075128188,39.43062461933219,"[126.06027075128189, 39.43062461933219]",310.0,3743.11983348498,2.10212201591512,,,,ASIA,Pyramid,4.409542369,0.015583489,0.342817279
Karlsruhe,8.41315026253957,49.00387576135279,"[8.41315026253957, 49.00387576135279]",88.0,5696.28459809119,2.63713080168776,0.819934206254114,0.0292076221628539,0.79072658409126,EUROPE,Pyramid,2.412798846,0.171336386,1.353711645
Qitaihe,130.97172396011433,45.79502594262844,"[130.97172396011433, 45.79502594262844]",154.0,3289.11655413893,2.07421150278293,1.44999814974151,1.52372288844155,-0.0737247387000363,ASIA,Pyramid,3.496799528,0.004619458,1.081050514
Kattaqorgon,66.2050735085783,39.94390124757148,"[66.2050735085783, 39.943901247571475]",124.0,2746.14788767216,1.48270676691729,1.52459445602602,0.833966479168495,0.690627976857523,ASIA,Pyramid,0.860770483,0.036444131,1.003822145
Sharjah,55.44172985348298,25.32697653314106,"[55.44172985348298, 25.32697653314106]",68.0,1247.27149270295,2.52556818181818,1.85678979952228,0.945199818577602,0.911589980944682,ASIA,Hourglass,1.273725906,0.0,3.363119098
Bristol2,-2.582168612245253,51.47997310851283,"[-2.582168612245253, 51.47997310851283]",198.0,5699.78093872037,2.82618771726535,1.25981462040682,0.743453592796421,0.516361027610398,EUROPE,Hourglass,1.377972485,0.0,1.633631921
Shihezi,86.01998486782306,44.33252579744625,"[86.01998486782306, 44.33252579744625]",90.0,2583.92763241988,1.64569215876089,3.13114450916016,1.43286238668121,1.69828212247895,ASIA,Pyramid,2.603138299,0.11049926,0.94139789
Kumbo,10.684459407615392,6.263748318990636,"[10.684459407615392, 6.263748318990636]",373.0,5978.52893786671,,,,,AFRICA,Hourglass,5.324175174,0.000356337,0.24353838
Tokushima,134.4932975384669,34.10118805435257,"[134.4932975384669, 34.10118805435257]",564.0,5134.39040819352,2.73497267759563,1.15968069649383,1.04826855668739,0.111412139806446,ASIA,Pyramid,1.684065139,0.998217275,1.897476835
Sao Jose dos Campos,-45.89479393917336,-23.22705826302425,"[-45.89479393917336, -23.227058263024254]",551.0,5924.36561569693,1.74716981132075,2.28442023547653,1.6593896857405,0.62503054973603,SOUTH AMERICA,Hourglass,1.212578704,0.0,1.78093544
Tlaxcala,-98.28822753956148,19.296039900761507,"[-98.28822753956148, 19.296039900761507]",549.0,4725.73258199286,2.16363636363636,1.22306756704857,0.879645489855441,0.34342207719313,NORTH AMERICA,Pyramid,1.537347369,0.715896726,1.026715663
Kitchener,-80.43780051544668,43.43078247237912,"[-80.43780051544668, 43.43078247237912]",258.0,4118.85942775278,1.78388278388278,1.62016682330746,1.5300630797952,0.0901037435122581,NORTH AMERICA,Hourglass,1.60019295,0.0,1.609616966
Bhiwandi,73.08281242352359,19.34055801635585,"[73.08281242352359, 19.340558016355846]",41.0,4170.42972253192,2.03687943262411,1.69957186155996,1.16720530221453,0.532366559345427,ASIA,Pyramid,3.585150591,0.003499166,0.536220204
Metairie,-90.17465435230972,29.96181264930122,"[-90.17465435230973, 29.96181264930122]",369.0,4781.30367599984,2.31756533245121,4.66672780616427,4.03900150881454,0.627726297349732,NORTH AMERICA,Hourglass,1.342045087,0.0,1.913170277
Jaboatao,-35.03554002432171,-8.091635932335366,"[-35.03554002432171, -8.091635932335366]",475.0,5872.21672560489,1.56534508076358,1.87992891069229,1.7072842241208,0.172644686571493,SOUTH AMERICA,Pyramid,2.911621703,0.043610266,0.60521451
Salem1,-70.94207007220554,42.53446927361021,"[-70.94207007220554, 42.53446927361021]",393.0,5243.97266621139,2.63948876156897,0.958009745231566,0.859150515286601,0.0988592299449655,NORTH AMERICA,Pyramid,1.699048475,0.786695875,1.006025964
Tarnow,20.9360796037924,50.04462928189244,"[20.936079603792397, 50.04462928189244]",424.0,5372.80927554932,2.45213379469435,1.79112993669284,1.38464842232819,0.406481514364657,EUROPE,Pyramid,5.895478209,0.00404314,0.380980712
Kumasi,-1.617432753733223,6.710695548911051,"[-1.617432753733223, 6.710695548911051]",370.0,3530.27875501525,1.94444444444444,3.31775912297937,2.45986503622989,0.857894086749482,AFRICA,Hourglass,-0.141780863,0.0,2.93902557
Dumyat,31.7324669586223,31.349438734165904,"[31.7324669586223, 31.349438734165904]",284.0,5032.82363068719,2.15685019206146,1.15384871496325,0.545984772312251,0.607863942650999,AFRICA,Pyramid,2.146602418,0.015546078,0.873093536
Itu,-47.274484870521256,-23.180678308758395,"[-47.274484870521256, -23.180678308758395]",460.0,5901.05746324811,1.79671717171717,1.56484251469692,1.11998046573615,0.444862048960773,SOUTH AMERICA,Hourglass,1.531229814,0.0,1.049834197
South Bend,-86.2234928972192,41.70579578573116,"[-86.2234928972192, 41.705795785731155]",225.0,4842.11293344998,2.23018867924528,1.66242418714964,1.19982073687137,0.462603450278271,NORTH AMERICA,Pyramid,2.513126031,0.941964222,1.035780332
Linxia,103.1612022034532,35.59430608438725,"[103.1612022034532, 35.59430608438725]",591.0,3901.18006142127,2.44369178662151,2.3775685888175,1.1296371295708,1.24793145924671,ASIA,Hourglass,4.993831262,3.39e-05,0.335657139
Cheongju,127.44292659717335,36.66017867292949,"[127.44292659717337, 36.66017867292949]",482.0,0.0,1.61155913978495,3.11745011375625,1.92213565519726,1.19531445855899,ASIA,Pyramid,2.259089286,0.186500243,1.774650862
Rockford,-89.04282019096563,42.300246637009145,"[-89.04282019096563, 42.300246637009145]",306.0,4710.68305298152,2.14236902050114,2.16774722684188,1.35099745149845,0.816749775343427,NORTH AMERICA,Pyramid,1.669528439,0.991476379,1.194931446
Bytom,18.881459229838512,50.348059856451286,"[18.881459229838512, 50.348059856451286]",283.0,4595.8238068198,2.18016194331984,1.95386815941257,1.32670191697157,0.627166242440999,EUROPE,Pyramid,2.995282456,0.059892589,0.8077396
Adi Ugri,38.81904777852711,14.869899110521883,"[38.81904777852711, 14.869899110521885]",44.0,2753.45062050289,2.29493087557604,,,,AFRICA,Hourglass,7.920900758,5.04e-06,0.076598976
Pingtung,120.50679434152026,22.669844826082308,"[120.50679434152026, 22.669844826082308]",530.0,4939.0097954543,1.72368421052632,3.66759071045714,2.70017833226338,0.967412378193765,ASIA,Pyramid,2.458299071,0.640943768,0.947071304
Fengshan,120.3595441836674,22.64568223514813,"[120.35954418366741, 22.645682235148126]",445.0,4332.8993386407,1.90857946554149,4.80966881458965,2.95741516299305,1.8522536515966,ASIA,Pyramid,1.132307391,0.990908403,3.483709291
Johor Bahru,103.75557767294588,1.5200017197210245,"[103.75557767294588, 1.5200017197210245]",562.0,4647.50501043344,1.80041152263374,2.5109020295112,2.25738356331192,0.253518466199276,ASIA,Pyramid,1.774158807,0.962944189,1.687094579
El Mansura,31.43481390265972,31.035164589841667,"[31.434813902659716, 31.035164589841667]",345.0,5492.67315141228,1.57829328914664,2.26851221927679,0.903993201152372,1.36451901812442,AFRICA,Hourglass,1.94127697,0.0,1.199579016
Naga,123.20949678170184,13.606814498314664,"[123.20949678170183, 13.606814498314664]",581.0,6543.18003805625,1.61108286731063,2.69636709157091,2.28475738855509,0.411609703015823,ASIA,Pyramid,4.815955794,0.008532137,0.162575038
Irbid,35.90032348482239,32.5798512038748,"[35.90032348482239, 32.579851203874796]",420.0,2543.51029411398,1.8695652173913,-0.52830993801253,-1.71169653936482,1.18338660135229,ASIA,Pyramid,2.004707483,0.0017038,0.745385511
Utsunomiya,139.86561519907434,36.46364805077442,"[139.86561519907434, 36.46364805077442]",167.0,0.0,1.42295081967213,1.14272050768796,2.19279093139482,-1.05007042370686,ASIA,Hourglass,0.931311349,0.0,2.355016093
Okayama,133.8561431257544,34.61847966475477,"[133.85614312575441, 34.61847966475477]",247.0,4565.53139953528,2.6618516086671,2.91332574573611,2.45312909212592,0.460196653610192,ASIA,Hourglass,1.758558483,0.0,2.998299939
Tirunelveli,77.72175723271752,8.756332206877863,"[77.72175723271752, 8.756332206877863]",542.0,4326.9600437507,1.64909248055315,,,,ASIA,Pyramid,3.472450108,0.018054118,0.378215447
Cranbourne,145.20306428457926,-38.04550838979397,"[145.20306428457926, -38.04550838979397]",93.0,5014.61061192137,2.35745140388769,0.415038387842011,-0.180616806086517,0.595655193928528,AUSTRALIA,Hourglass,1.27271581,0.0,1.803579412
San Mateo,-122.2503613171925,37.4959353130928,"[-122.2503613171925, 37.495935313092794]",473.0,5038.49902401518,2.80357142857143,0.971093986919639,1.33956409207862,-0.368470105158978,NORTH AMERICA,Hourglass,1.163230019,0.0,2.036818073
Antsirabe,47.15028439548569,-19.87048087858013,"[47.15028439548569, -19.87048087858013]",237.0,4889.07651412834,1.72779369627507,1.01688162249823,0.396262183578478,0.620619438919756,AFRICA,Hourglass,5.465303374,0.0,0.149113108
Sao Jose dos Pinhais,-49.16926341694328,-25.50239661496709,"[-49.169263416943274, -25.50239661496709]",552.0,4909.37808099686,1.62099871959027,3.75117901493733,3.01713077163881,0.734048243298513,SOUTH AMERICA,Hourglass,0.927492227,0.0,1.686068548
Barlett,-89.82973479738514,35.15757327188223,"[-89.82973479738514, 35.15757327188223]",499.0,5193.35615715532,1.8843537414966,2.08441421836672,1.72202335278234,0.362390865584387,NORTH AMERICA,Pyramid,1.899710624,0.98731331,1.131191772
Ca Mau,105.18742359435478,9.32834426336072,"[105.18742359435478, 9.32834426336072]",285.0,3697.861346655,1.88958313904691,,,,ASIA,Hourglass,4.288226231,0.000130291,0.286681867
Leeds,-1.5510031727213935,53.76043641520891,"[-1.5510031727213935, 53.76043641520891]",514.0,5472.96420619311,1.94961240310078,1.17687356954837,1.10362753434845,0.0732460351999185,EUROPE,Hourglass,1.545585885,0.0,1.379192268
Vitoria1,-40.32956291787987,-20.253634251783257,"[-40.32956291787987, -20.253634251783257]",285.0,5914.80502216786,2.54108108108108,2.05948616603683,1.7039629369319,0.355523229104938,SOUTH AMERICA,Hourglass,1.148075391,0.0,2.252678584
Canoas,-51.10619056971544,-29.918177294516266,"[-51.10619056971544, -29.918177294516262]",362.0,5973.91119052161,1.69955817378498,3.38254934497875,2.80250206150519,0.580047283473568,SOUTH AMERICA,Hourglass,0.560480129,0.0,1.831878567
McAllen,-98.26772151378454,26.23173427979287,"[-98.26772151378454, 26.23173427979287]",315.0,4340.73787514438,1.63157894736842,1.03962836473976,0.722690015089377,0.316938349650387,NORTH AMERICA,Pyramid,1.844224318,0.18560059,1.023514086
Waukesha,-88.16373117193238,43.03959336845748,"[-88.16373117193238, 43.03959336845748]",357.0,4788.30851649576,1.84453781512605,1.19269032703145,1.15114166669291,0.041548660338545,NORTH AMERICA,Pyramid,2.228144421,0.941894842,1.066048951
Southend,0.5251782142280221,51.53446117230317,"[0.5251782142280221, 51.53446117230317]",228.0,5080.4669257365,2.76202219482121,0.915253757003331,0.562024665952124,0.353229091051207,EUROPE,Hourglass,2.2207906,0.0,1.041957835
Americana,-47.32399161352452,-22.778313046929743,"[-47.32399161352452, -22.778313046929746]",182.0,5228.68957494059,1.85223367697595,1.88709424307312,1.43336192750725,0.453732315565875,SOUTH AMERICA,Hourglass,1.282662757,0.0,1.13962305
Zhuzhou,113.16230608701127,27.922475856616312,"[113.16230608701127, 27.922475856616312]",589.0,4970.56684872738,1.77116864940518,1.20839214264931,0.947197089421829,0.261195053227482,ASIA,Pyramid,2.517599064,0.0017406,1.34627074
Oshawa,-78.92567417879503,43.886013167665226,"[-78.92567417879503, 43.886013167665226]",313.0,3153.41477716778,2.89479768786127,1.05006130715319,1.07748378202933,-0.0274224748761397,NORTH AMERICA,Hourglass,2.461444844,0.0,1.19956713
Rize,40.45859989185893,40.97487020342458,"[40.458599891858924, 40.97487020342458]",295.0,7034.79013964095,2.9592161665646,,,,ASIA,Pyramid,12.51123377,0.001863312,0.075362385
Sanford,-81.30536887038967,28.71402754549606,"[-81.30536887038967, 28.71402754549606]",496.0,5839.17646386476,2.15731049793847,0.581146380819609,0.495769401635785,0.0853769791838247,NORTH AMERICA,Pyramid,1.257142844,0.98559868,1.231968157
Bacolod,122.99300975308196,10.697799975956103,"[122.99300975308196, 10.697799975956105]",400.0,6162.03844256936,2.63763197586727,1.63499784055683,1.1434980228595,0.491499817697331,ASIA,Pyramid,3.342641353,0.001482704,0.305374965
Hampton,-76.44192681555334,37.086895049673366,"[-76.44192681555334, 37.086895049673366]",200.0,4915.3101284066,2.80592105263158,2.14441938743611,1.91900817019125,0.225411217244867,NORTH AMERICA,Pyramid,2.947318324,0.046315339,1.174444124
San Bernardo,-70.71124506659699,-33.59082262846082,"[-70.71124506659699, -33.59082262846082]",433.0,3863.66950205998,1.45077720207254,0.470396007495961,0.505407052196631,-0.0350110447006701,SOUTH AMERICA,Hourglass,0.966145626,0.0,1.539391148
Durham,-78.933640300597,35.967449582944454,"[-78.933640300597, 35.967449582944454]",297.0,0.0,1.86608260325407,0.55436692130545,0.642384438991547,-0.0880175176860972,NORTH AMERICA,Pyramid,3.148821558,0.435308744,0.924222728
Wuppertal,7.167090221658006,51.22188070205821,"[7.167090221658006, 51.22188070205821]",423.0,6192.80563235298,2.5230352303523,0.945735466584477,0.570290814679912,0.375444651904566,EUROPE,Pyramid,1.69139162,0.053303958,1.341502096
Benoni,28.245535779919493,-26.14178289278373,"[28.245535779919493, -26.14178289278373]",8.0,3575.02102522137,1.90559440559441,1.08042271673909,-0.168145286980122,1.24856800371921,AFRICA,Hourglass,0.810353854,0.0,2.10974091
Elgin,-88.30079515004316,42.109227280615066,"[-88.30079515004316, 42.109227280615066]",361.0,4952.40531167167,1.9551863041289,-0.512601955820709,0.0745461193720675,-0.587148075192776,NORTH AMERICA,Pyramid,1.969850141,0.32366158,1.088573347
Melbourne1,-80.66876331598066,28.08203269387925,"[-80.66876331598066, 28.08203269387925]",338.0,4971.26564448752,2.60328820116054,0.717343188813644,0.69596828140716,0.021374907406484,NORTH AMERICA,Pyramid,1.420574003,0.873796656,1.062017867
Lalitpur,85.45284383313603,27.64154378309576,"[85.45284383313603, 27.641543783095756]",461.0,5412.93236469491,1.57272727272727,2.31724125990999,1.17986244281064,1.13737881709936,ASIA,Pyramid,2.550671727,0.009428938,0.803853922
